"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-07","Jul-1995","PC","Percentage","0","Units",,,0.151745068285285,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-08","Aug-1995","PC","Percentage","0","Units",,,0.151515151515124,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-09","Sep-1995","PC","Percentage","0","Units",,,-0.302571860816921,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-10","Oct-1995","PC","Percentage","0","Units",,,0.606980273141125,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-11","Nov-1995","PC","Percentage","0","Units",,,-0.150829562594273,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1995-12","Dec-1995","PC","Percentage","0","Units",,,-0.302114803625371,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-01","Jan-1996","PC","Percentage","0","Units",,,0.454545454545452,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-02","Feb-1996","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-03","Mar-1996","PC","Percentage","0","Units",,,0.150829562594273,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-04","Apr-1996","PC","Percentage","0","Units",,,-0.903614457831336,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-05","May-1996","PC","Percentage","0","Units",,,-0.303951367781164,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-06","Jun-1996","PC","Percentage","0","Units",,,0.457317073170745,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-07","Jul-1996","PC","Percentage","0","Units",,,-0.303490136570554,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-08","Aug-1996","PC","Percentage","0","Units",,,0.76103500761034,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-09","Sep-1996","PC","Percentage","0","Units",,,0.453172205438064,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-10","Oct-1996","PC","Percentage","0","Units",,,0.300751879699257,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-11","Nov-1996","PC","Percentage","0","Units",,,0.299850074962512,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1996-12","Dec-1996","PC","Percentage","0","Units",,,0.298953662182355,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-01","Jan-1997","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-02","Feb-1997","PC","Percentage","0","Units",,,1.19225037257826,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-03","Mar-1997","PC","Percentage","0","Units",,,-0.736377025036825,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-04","Apr-1997","PC","Percentage","0","Units",,,0.14836795252226,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-05","May-1997","PC","Percentage","0","Units",,,-0.148148148148152,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-06","Jun-1997","PC","Percentage","0","Units",,,0.296735905044488,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-07","Jul-1997","PC","Percentage","0","Units",,,1.62721893491126,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-08","Aug-1997","PC","Percentage","0","Units",,,-1.16448326055312,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-09","Sep-1997","PC","Percentage","0","Units",,,1.32547864506625,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-10","Oct-1997","PC","Percentage","0","Units",,,1.01744186046513,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-11","Nov-1997","PC","Percentage","0","Units",,,1.58273381294963,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1997-12","Dec-1997","PC","Percentage","0","Units",,,0.566572237960342,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-01","Jan-1998","PC","Percentage","0","Units",,,0.845070422535207,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-02","Feb-1998","PC","Percentage","0","Units",,,0.977653631284916,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-03","Mar-1998","PC","Percentage","0","Units",,,0.414937759336112,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-04","Apr-1998","PC","Percentage","0","Units",,,-0.688705234159786,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-05","May-1998","PC","Percentage","0","Units",,,-1.24826629680996,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-06","Jun-1998","PC","Percentage","0","Units",,,-0.421348314606754,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-07","Jul-1998","PC","Percentage","0","Units",,,-0.423131170662918,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-08","Aug-1998","PC","Percentage","0","Units",,,-0.424929178470253,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-09","Sep-1998","PC","Percentage","0","Units",,,-0.711237553342822,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-10","Oct-1998","PC","Percentage","0","Units",,,-0.286532951289392,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-11","Nov-1998","PC","Percentage","0","Units",,,0.287356321839074,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1998-12","Dec-1998","PC","Percentage","0","Units",,,2.14899713467049,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-01","Jan-1999","PC","Percentage","0","Units",,,2.3842917251052,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-02","Feb-1999","PC","Percentage","0","Units",,,-1.78082191780821,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-03","Mar-1999","PC","Percentage","0","Units",,,0.976290097629009,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-04","Apr-1999","PC","Percentage","0","Units",,,-0.41436464088399,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-05","May-1999","PC","Percentage","0","Units",,,1.38696255201109,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-06","Jun-1999","PC","Percentage","0","Units",,,-0.547195622435008,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-07","Jul-1999","PC","Percentage","0","Units",,,2.06327372764786,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-08","Aug-1999","PC","Percentage","0","Units",,,1.21293800539084,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-09","Sep-1999","PC","Percentage","0","Units",,,1.73102529960054,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-10","Oct-1999","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-11","Nov-1999","PC","Percentage","0","Units",,,1.57068062827223,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","1999-12","Dec-1999","PC","Percentage","0","Units",,,-0.515463917525762,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-01","Jan-2000","PC","Percentage","0","Units",,,1.16580310880828,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-02","Feb-2000","PC","Percentage","0","Units",,,0.384122919334198,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-03","Mar-2000","PC","Percentage","0","Units",,,-0.765306122448989,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-04","Apr-2000","PC","Percentage","0","Units",,,-0.257069408740368,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-05","May-2000","PC","Percentage","0","Units",,,-0.902061855670076,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-06","Jun-2000","PC","Percentage","0","Units",,,0.130039011703501,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-07","Jul-2000","PC","Percentage","0","Units",,,-0.649350649350655,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-08","Aug-2000","PC","Percentage","0","Units",,,1.04575163398693,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-09","Sep-2000","PC","Percentage","0","Units",,,-0.64683053040104,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-10","Oct-2000","PC","Percentage","0","Units",,,0.260416666666674,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-11","Nov-2000","PC","Percentage","0","Units",,,0.909090909090909,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2000-12","Dec-2000","PC","Percentage","0","Units",,,3.21750321750322,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-01","Jan-2001","PC","Percentage","0","Units",,,-0.374064837905235,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-02","Feb-2001","PC","Percentage","0","Units",,,0.250312891113874,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-03","Mar-2001","PC","Percentage","0","Units",,,-0.374531835205977,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-04","Apr-2001","PC","Percentage","0","Units",,,-1.2531328320802,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-05","May-2001","PC","Percentage","0","Units",,,-1.01522842639594,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-06","Jun-2001","PC","Percentage","0","Units",,,1.28205128205128,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-07","Jul-2001","PC","Percentage","0","Units",,,-1.0126582278481,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-08","Aug-2001","PC","Percentage","0","Units",,,2.42966751918158,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-09","Sep-2001","PC","Percentage","0","Units",,,-1.99750312109861,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-10","Oct-2001","PC","Percentage","0","Units",,,0.509554140127377,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-11","Nov-2001","PC","Percentage","0","Units",,,-0.506970849176161,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2001-12","Dec-2001","PC","Percentage","0","Units",,,0.382165605095539,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-01","Jan-2002","PC","Percentage","0","Units",,,0.76142131979695,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-02","Feb-2002","PC","Percentage","0","Units",,,1.88916876574308,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-03","Mar-2002","PC","Percentage","0","Units",,,2.96662546353521,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-04","Apr-2002","PC","Percentage","0","Units",,,-2.64105642256903,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-05","May-2002","PC","Percentage","0","Units",,,3.32922318125771,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-06","Jun-2002","PC","Percentage","0","Units",,,-7.27923627684963,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-07","Jul-2002","PC","Percentage","0","Units",,,7.72200772200772,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-08","Aug-2002","PC","Percentage","0","Units",,,-1.91158900836321,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-09","Sep-2002","PC","Percentage","0","Units",,,-0.243605359317899,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-10","Oct-2002","PC","Percentage","0","Units",,,-1.22100122100122,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-11","Nov-2002","PC","Percentage","0","Units",,,1.35970333745365,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2002-12","Dec-2002","PC","Percentage","0","Units",,,-0.121951219512199,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-01","Jan-2003","PC","Percentage","0","Units",,,0.122100122100126,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-02","Feb-2003","PC","Percentage","0","Units",,,1.58536585365852,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-03","Mar-2003","PC","Percentage","0","Units",,,0.60024009603842,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-04","Apr-2003","PC","Percentage","0","Units",,,-0.119331742243428,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-05","May-2003","PC","Percentage","0","Units",,,-1.43369175627239,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-06","Jun-2003","PC","Percentage","0","Units",,,1.33333333333332,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-07","Jul-2003","PC","Percentage","0","Units",,,0.598086124401906,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-08","Aug-2003","PC","Percentage","0","Units",,,-0.118906064209278,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-09","Sep-2003","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-10","Oct-2003","PC","Percentage","0","Units",,,1.30952380952381,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-11","Nov-2003","PC","Percentage","0","Units",,,-0.235017626321956,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2003-12","Dec-2003","PC","Percentage","0","Units",,,0.824499411071836,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,2.45327102803738,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-02","Feb-2004","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-03","Mar-2004","PC","Percentage","0","Units",,,0.570125427594076,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-04","Apr-2004","PC","Percentage","0","Units",,,-0.793650793650793,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-05","May-2004","PC","Percentage","0","Units",,,-1.82857142857142,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-06","Jun-2004","PC","Percentage","0","Units",,,-1.0477299185099,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-07","Jul-2004","PC","Percentage","0","Units",,,-0.941176470588226,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-08","Aug-2004","PC","Percentage","0","Units",,,-1.187648456057,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-09","Sep-2004","PC","Percentage","0","Units",,,0.96153846153844,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-10","Oct-2004","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-11","Nov-2004","PC","Percentage","0","Units",,,0.833333333333358,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2004-12","Dec-2004","PC","Percentage","0","Units",,,0.590318772136946,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-01","Jan-2005","PC","Percentage","0","Units",,,1.52582159624413,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-02","Feb-2005","PC","Percentage","0","Units",,,0,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-03","Mar-2005","PC","Percentage","0","Units",,,-3.121387283237,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-04","Apr-2005","PC","Percentage","0","Units",,,3.81861575178998,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-05","May-2005","PC","Percentage","0","Units",,,-0.689655172413777,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-06","Jun-2005","PC","Percentage","0","Units",,,1.73611111111111,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-07","Jul-2005","PC","Percentage","0","Units",,,-0.568828213879413,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-08","Aug-2005","PC","Percentage","0","Units",,,-0.572082379862693,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-09","Sep-2005","PC","Percentage","0","Units",,,0.460299194476387,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-10","Oct-2005","PC","Percentage","0","Units",,,-0.801832760595647,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-11","Nov-2005","PC","Percentage","0","Units",,,1.15473441108546,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2005-12","Dec-2005","PC","Percentage","0","Units",,,4.7945205479452,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-01","Jan-2006","PC","Percentage","0","Units",,,-0.762527233115479,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-02","Feb-2006","PC","Percentage","0","Units",,,0.878155872667413,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-03","Mar-2006","PC","Percentage","0","Units",,,0.76169749727964,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-04","Apr-2006","PC","Percentage","0","Units",,,-0.539956803455728,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-05","May-2006","PC","Percentage","0","Units",,,0.325732899022822,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-06","Jun-2006","PC","Percentage","0","Units",,,-0.108225108225111,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-07","Jul-2006","PC","Percentage","0","Units",,,-0.216684723726995,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-08","Aug-2006","PC","Percentage","0","Units",,,0.434310532030415,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-09","Sep-2006","PC","Percentage","0","Units",,,0.756756756756756,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-10","Oct-2006","PC","Percentage","0","Units",,,-0.429184549356236,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-11","Nov-2006","PC","Percentage","0","Units",,,0.64655172413795,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2006-12","Dec-2006","PC","Percentage","0","Units",,,1.2847965738758,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-01","Jan-2007","PC","Percentage","0","Units",,,-0.105708245243132,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-02","Feb-2007","PC","Percentage","0","Units",,,-1.58730158730158,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-03","Mar-2007","PC","Percentage","0","Units",,,-0.215053763440878,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-04","Apr-2007","PC","Percentage","0","Units",,,-0.538793103448258,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-05","May-2007","PC","Percentage","0","Units",,,1.19176598049838,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-06","Jun-2007","PC","Percentage","0","Units",,,-1.28479657387581,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-07","Jul-2007","PC","Percentage","0","Units",,,-1.40997830802603,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-08","Aug-2007","PC","Percentage","0","Units",,,2.75027502750275,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-09","Sep-2007","PC","Percentage","0","Units",,,-1.07066381156317,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-10","Oct-2007","PC","Percentage","0","Units",,,-0.216450216450223,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-11","Nov-2007","PC","Percentage","0","Units",,,0.650759219088922,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2007-12","Dec-2007","PC","Percentage","0","Units",,,1.18534482758622,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-01","Jan-2008","PC","Percentage","0","Units",,,1.38445154419595,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,1.47058823529412,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,-2.48447204968943,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,1.59235668789809,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,-0.626959247648921,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,-0.946372239747618,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,0.53078556263269,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,-0.739176346356916,,
"PRMNTO01","Total manufacturing, s.a.","GBR","United Kingdom","GP","Growth previous period","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,-0.531914893617015,,
