"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1982-08","Aug-1982","NATUSD","National currency per US dollar","0","Units",,,0.5792539,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1982-09","Sep-1982","NATUSD","National currency per US dollar","0","Units",,,0.5839455,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1982-10","Oct-1982","NATUSD","National currency per US dollar","0","Units",,,0.5891072,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1982-11","Nov-1982","NATUSD","National currency per US dollar","0","Units",,,0.6131181,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1982-12","Dec-1982","NATUSD","National currency per US dollar","0","Units",,,0.6185746,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-01","Jan-1983","NATUSD","National currency per US dollar","0","Units",,,0.6350303,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-02","Feb-1983","NATUSD","National currency per US dollar","0","Units",,,0.6525322,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-03","Mar-1983","NATUSD","National currency per US dollar","0","Units",,,0.6709229,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-04","Apr-1983","NATUSD","National currency per US dollar","0","Units",,,0.6486946,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-05","May-1983","NATUSD","National currency per US dollar","0","Units",,,0.6354578,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-06","Jun-1983","NATUSD","National currency per US dollar","0","Units",,,0.6459095,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-07","Jul-1983","NATUSD","National currency per US dollar","0","Units",,,0.6545091,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-08","Aug-1983","NATUSD","National currency per US dollar","0","Units",,,0.6655341,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-09","Sep-1983","NATUSD","National currency per US dollar","0","Units",,,0.6670871,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-10","Oct-1983","NATUSD","National currency per US dollar","0","Units",,,0.6676134,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-11","Nov-1983","NATUSD","National currency per US dollar","0","Units",,,0.6769678,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1983-12","Dec-1983","NATUSD","National currency per US dollar","0","Units",,,0.6972103,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-01","Jan-1984","NATUSD","National currency per US dollar","0","Units",,,0.7102494,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-02","Feb-1984","NATUSD","National currency per US dollar","0","Units",,,0.6940619,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-03","Mar-1984","NATUSD","National currency per US dollar","0","Units",,,0.6867079,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-04","Apr-1984","NATUSD","National currency per US dollar","0","Units",,,0.7030016,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-05","May-1984","NATUSD","National currency per US dollar","0","Units",,,0.7191403,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-06","Jun-1984","NATUSD","National currency per US dollar","0","Units",,,0.7260559,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-07","Jul-1984","NATUSD","National currency per US dollar","0","Units",,,0.7568035,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-08","Aug-1984","NATUSD","National currency per US dollar","0","Units",,,0.7612349,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-09","Sep-1984","NATUSD","National currency per US dollar","0","Units",,,0.7946321,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-10","Oct-1984","NATUSD","National currency per US dollar","0","Units",,,0.8192815,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-11","Nov-1984","NATUSD","National currency per US dollar","0","Units",,,0.8059019,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1984-12","Dec-1984","NATUSD","National currency per US dollar","0","Units",,,0.8418316,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-01","Jan-1985","NATUSD","National currency per US dollar","0","Units",,,0.8870671,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-02","Feb-1985","NATUSD","National currency per US dollar","0","Units",,,0.9147537,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-03","Mar-1985","NATUSD","National currency per US dollar","0","Units",,,0.8907858,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-04","Apr-1985","NATUSD","National currency per US dollar","0","Units",,,0.8060951,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-05","May-1985","NATUSD","National currency per US dollar","0","Units",,,0.8014223,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-06","Jun-1985","NATUSD","National currency per US dollar","0","Units",,,0.7806871,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-07","Jul-1985","NATUSD","National currency per US dollar","0","Units",,,0.7260889,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-08","Aug-1985","NATUSD","National currency per US dollar","0","Units",,,0.7232544,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-09","Sep-1985","NATUSD","National currency per US dollar","0","Units",,,0.73297,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-10","Oct-1985","NATUSD","National currency per US dollar","0","Units",,,0.7032408,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-11","Nov-1985","NATUSD","National currency per US dollar","0","Units",,,0.6942524,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1985-12","Dec-1985","NATUSD","National currency per US dollar","0","Units",,,0.6912563,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-01","Jan-1986","NATUSD","National currency per US dollar","0","Units",,,0.7021806,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-02","Feb-1986","NATUSD","National currency per US dollar","0","Units",,,0.6998492,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-03","Mar-1986","NATUSD","National currency per US dollar","0","Units",,,0.681187,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-04","Apr-1986","NATUSD","National currency per US dollar","0","Units",,,0.6687146,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-05","May-1986","NATUSD","National currency per US dollar","0","Units",,,0.6580607,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-06","Jun-1986","NATUSD","National currency per US dollar","0","Units",,,0.6627215,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-07","Jul-1986","NATUSD","National currency per US dollar","0","Units",,,0.6630399,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-08","Aug-1986","NATUSD","National currency per US dollar","0","Units",,,0.6726412,,
"CCUS","Currency exchange rates, monthly average","GBR","United Kingdom","M","Monthly","1986-09","Sep-1986","NATUSD","National currency per US dollar","0","Units",,,0.6799404,,
