"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1980-Q1","Q1-1980","GBP","Pound Sterling","0","Units",,,92192875324.393,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1980-Q2","Q2-1980","GBP","Pound Sterling","0","Units",,,96964027914.7344,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1980-Q3","Q3-1980","GBP","Pound Sterling","0","Units",,,101234230572.544,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1980-Q4","Q4-1980","GBP","Pound Sterling","0","Units",,,105015182241.591,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1981-Q1","Q1-1981","GBP","Pound Sterling","0","Units",,,108478538110.306,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1981-Q2","Q2-1981","GBP","Pound Sterling","0","Units",,,111747694087.18,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1981-Q3","Q3-1981","GBP","Pound Sterling","0","Units",,,114998008322.192,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1981-Q4","Q4-1981","GBP","Pound Sterling","0","Units",,,118282506992.249,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1982-Q1","Q1-1982","GBP","Pound Sterling","0","Units",,,122501828933.385,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1982-Q2","Q2-1982","GBP","Pound Sterling","0","Units",,,125592792899.29,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1982-Q3","Q3-1982","GBP","Pound Sterling","0","Units",,,128391468418.18,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1982-Q4","Q4-1982","GBP","Pound Sterling","0","Units",,,130825195632.876,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1983-Q1","Q1-1983","GBP","Pound Sterling","0","Units",,,132930168156.371,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1983-Q2","Q2-1983","GBP","Pound Sterling","0","Units",,,134837005253.445,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1983-Q3","Q3-1983","GBP","Pound Sterling","0","Units",,,136808451259.271,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1983-Q4","Q4-1983","GBP","Pound Sterling","0","Units",,,139106435031.188,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1984-Q1","Q1-1984","GBP","Pound Sterling","0","Units",,,140810818604.934,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1984-Q2","Q2-1984","GBP","Pound Sterling","0","Units",,,144138819005.753,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1984-Q3","Q3-1984","GBP","Pound Sterling","0","Units",,,147689311137.939,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1984-Q4","Q4-1984","GBP","Pound Sterling","0","Units",,,151067073411.429,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1985-Q1","Q1-1985","GBP","Pound Sterling","0","Units",,,155348394961.085,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1985-Q2","Q2-1985","GBP","Pound Sterling","0","Units",,,157482709805.299,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1985-Q3","Q3-1985","GBP","Pound Sterling","0","Units",,,159106265095.912,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1985-Q4","Q4-1985","GBP","Pound Sterling","0","Units",,,160570855985.125,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1986-Q1","Q1-1986","GBP","Pound Sterling","0","Units",,,161691732018.268,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1986-Q2","Q2-1986","GBP","Pound Sterling","0","Units",,,163818732317.804,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1986-Q3","Q3-1986","GBP","Pound Sterling","0","Units",,,166471322925.815,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1986-Q4","Q4-1986","GBP","Pound Sterling","0","Units",,,169613479612.496,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1987-Q1","Q1-1987","GBP","Pound Sterling","0","Units",,,171107260159.654,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1987-Q2","Q2-1987","GBP","Pound Sterling","0","Units",,,175613612466.601,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1987-Q3","Q3-1987","GBP","Pound Sterling","0","Units",,,182657774359.88,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1987-Q4","Q4-1987","GBP","Pound Sterling","0","Units",,,181906103214.378,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1988-Q1","Q1-1988","GBP","Pound Sterling","0","Units",,,191201093994.186,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1988-Q2","Q2-1988","GBP","Pound Sterling","0","Units",,,195576455814.636,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1988-Q3","Q3-1988","GBP","Pound Sterling","0","Units",,,197619656586.864,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1988-Q4","Q4-1988","GBP","Pound Sterling","0","Units",,,201559707295.224,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1989-Q1","Q1-1989","GBP","Pound Sterling","0","Units",,,207574614686.703,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1989-Q2","Q2-1989","GBP","Pound Sterling","0","Units",,,213859085031.336,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1989-Q3","Q3-1989","GBP","Pound Sterling","0","Units",,,217158897922.88,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1989-Q4","Q4-1989","GBP","Pound Sterling","0","Units",,,220274867327.528,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1990-Q1","Q1-1990","GBP","Pound Sterling","0","Units",,,218706071803.589,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1990-Q2","Q2-1990","GBP","Pound Sterling","0","Units",,,228806743193.667,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1990-Q3","Q3-1990","GBP","Pound Sterling","0","Units",,,231193933013.567,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1990-Q4","Q4-1990","GBP","Pound Sterling","0","Units",,,228821494425.556,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1991-Q1","Q1-1991","GBP","Pound Sterling","0","Units",,,231388261994.498,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1991-Q2","Q2-1991","GBP","Pound Sterling","0","Units",,,242219153483.185,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1991-Q3","Q3-1991","GBP","Pound Sterling","0","Units",,,240511699737.472,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1991-Q4","Q4-1991","GBP","Pound Sterling","0","Units",,,243115262789.481,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1992-Q1","Q1-1992","GBP","Pound Sterling","0","Units",,,248037706151.492,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1992-Q2","Q2-1992","GBP","Pound Sterling","0","Units",,,237894493253.918,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1992-Q3","Q3-1992","GBP","Pound Sterling","0","Units",,,239056675052.281,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1992-Q4","Q4-1992","GBP","Pound Sterling","0","Units",,,240355158275.521,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1993-Q1","Q1-1993","GBP","Pound Sterling","0","Units",,,242681516235.171,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1993-Q2","Q2-1993","GBP","Pound Sterling","0","Units",,,241179252185.586,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1993-Q3","Q3-1993","GBP","Pound Sterling","0","Units",,,244371628369.063,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1993-Q4","Q4-1993","GBP","Pound Sterling","0","Units",,,249918435020.635,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1994-Q1","Q1-1994","GBP","Pound Sterling","0","Units",,,251264657123.463,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1994-Q2","Q2-1994","GBP","Pound Sterling","0","Units",,,259244771977.975,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1994-Q3","Q3-1994","GBP","Pound Sterling","0","Units",,,266294577498.639,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1994-Q4","Q4-1994","GBP","Pound Sterling","0","Units",,,269992255356.753,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","0","Units",,,269663574594.649,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","0","Units",,,284605769137.689,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","0","Units",,,280690841253.273,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","0","Units",,,295095814995.823,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","0","Units",,,285874663186.856,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","0","Units",,,292324568950.93,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","0","Units",,,297865748468.203,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","0","Units",,,312619019394.01,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","0","Units",,,306514238028.828,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","0","Units",,,315691094163.116,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","0","Units",,,312512288444.945,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","0","Units",,,335170379363.11,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","0","Units",,,337650447935.393,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","0","Units",,,338969087654.461,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","0","Units",,,346984704156.226,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","0","Units",,,363503760253.92,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","0","Units",,,357076428446.621,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","0","Units",,,361110690656.651,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","0","Units",,,374441099368.278,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","0","Units",,,382771781528.449,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","0","Units",,,383105089087.993,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","0","Units",,,406815938290.22,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","0","Units",,,403460768166.78,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","0","Units",,,400766204455.008,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","0","Units",,,409434214659.248,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","0","Units",,,417225636825.483,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","0","Units",,,413307511738.219,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","0","Units",,,409528636777.05,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","0","Units",,,414029561784.317,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","0","Units",,,419883300542.762,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","0","Units",,,420430387561.033,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","0","Units",,,424552750111.887,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","0","Units",,,425328297827.849,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2003-Q2","Q2-2003","GBP","Pound Sterling","0","Units",,,447263820982.504,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2003-Q3","Q3-2003","GBP","Pound Sterling","0","Units",,,444434642152.379,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2003-Q4","Q4-2003","GBP","Pound Sterling","0","Units",,,456805239037.268,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2004-Q1","Q1-2004","GBP","Pound Sterling","0","Units",,,467293205136.832,,
"GBR","United Kingdom","YRG","Current receipts of general government","Q","Quarterly","2004-Q2","Q2-2004","GBP","Pound Sterling","0","Units",,,475412103213.474,,
